,ident,grp,col,country,cid,name,Unnamed: 0,Unnamed: 0.1,MEP.ID,FullName,Country,Party,EPG,correctYea,wrongYea,wrongNay,correctNay,GMP,CC,coord1D,coord2D,se1D,se2D,corr.1,lastname,firstname
451,114873,S_D,#FF0000,CzechRepublic,CZE,vojtěch_mynář,808.0,"MYNÁŘ, Vojtěch",809.0,"MYNÁŘ, Vojtěch",Czech Republic,Česká strana sociálně demokratická,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1759.0,39.0,51.0,710.0,0.8751079440116879,0.9648300117233292,-0.184118717908859,-0.29497596621513394,0.0,0.0,0.0,MYNÁŘ,Vojtěch
452,28352,EPP,#80BFFF,CzechRepublic,CZE,zuzana_roithová,550.0,"ROITHOVÁ, Zuzana",551.0,"ROITHOVÁ, Zuzana",Czech Republic,Křesťanská a demokratická unie - Československá strana lidová,Group of the European People's Party (Christian Democrats),3605.0,221.0,171.0,2181.0,0.82957911491394,0.936549044998381,-0.0172168258577585,-0.655018150806427,0.0,0.0,0.0,ROITHOVÁ,Zuzana
453,2097,ECR,#0000FF,UnitedKingdom,GBR,giles_chichester,112.0,"CHICHESTER, Giles",113.0,"CHICHESTER, Giles",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2002.0,122.0,108.0,2805.0,0.842928111553192,0.9543378995433792,0.16586172580719,0.7559785246849059,0.0,0.0,0.0,CHICHESTER,Giles
454,96989,S_D,#FF0000,Spain,ESP,andrés_perelló_rodríguez,509.0,"PERELLÓ RODRÍGUEZ, Andrés",510.0,"PERELLÓ RODRÍGUEZ, Andrés",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3645.0,145.0,188.0,1403.0,0.8610457181930541,0.938115591897417,-0.196331545710564,-0.30149909853935203,0.0,0.0,0.0,PERELLÓ RODRÍGUEZ,Andrés
455,28174,S_D,#FF0000,Netherlands,NLD,thijs_berman,57.0,"BERMAN, Thijs",58.0,"BERMAN, Thijs",Netherlands,Partij van de Arbeid,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3768.0,207.0,279.0,1384.0,0.813649773597717,0.913799219581412,-0.21244740486145,0.12076157331466697,0.0,0.0,0.0,BERMAN,Thijs
456,28130,S_D,#FF0000,Sweden,SWE,åsa_westlund,707.0,"WESTLUND, Åsa",708.0,"WESTLUND, Åsa",Sweden,Arbetarepartiet- Socialdemokraterna,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2548.0,298.0,182.0,985.0,0.7493309974670409,0.88038873660603,-0.201513424515724,0.333631277084351,0.0,0.0,0.0,WESTLUND,Åsa
457,4513,ECR,#0000FF,UnitedKingdom,GBR,geoffrey_van_orden,685.0,"VAN ORDEN, Geoffrey",686.0,"VAN ORDEN, Geoffrey",United Kingdom,Conservative Party,European Conservatives and Reformists Group,1941.0,105.0,78.0,2902.0,0.853291809558868,0.963589335455631,0.16698804497718805,0.75745677947998,0.0,0.0,0.0,VAN ORDEN,Geoffrey
458,97193,EPP,#80BFFF,Italy,ITA,antonello_antinoro,15.0,"ANTINORO, Antonello",16.0,"ANTINORO, Antonello",Italy,Unione dei Democratici cristiani e dei Democratici di Centro,Group of the European People's Party (Christian Democrats),2218.0,91.0,77.0,1339.0,0.856858670711517,0.95489932885906,-0.0169793087989092,-0.8610690236091609,0.0,0.0,0.0,ANTINORO,Antonello
459,97199,EPP,#80BFFF,Italy,ITA,crescenzio_rivellini,546.0,"RIVELLINI, Crescenzio",547.0,"RIVELLINI, Crescenzio",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),2910.0,104.0,95.0,1761.0,0.876385271549225,0.9591375770020528,-0.0127656850963831,-0.974689364433289,0.0,0.0,0.0,RIVELLINI,Crescenzio
460,28251,S_D,#FF0000,Austria,AUT,jörg_leichtfried,382.0,"LEICHTFRIED, Jörg",383.0,"LEICHTFRIED, Jörg",Austria,Sozialdemokratische Partei Österreichs,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3725.0,246.0,203.0,1427.0,0.827599227428436,0.919835743617211,-0.217254996299744,0.123272337019444,0.0,0.0,0.0,LEICHTFRIED,Jörg
461,96960,NI,#DDDDDD,UnitedKingdom,GBR,nicole_sinclaire,599.0,"SINCLAIRE, Nicole",600.0,"SINCLAIRE, Nicole",United Kingdom,We Demand a Referendum,Non-attached Members,394.0,398.0,251.0,2019.0,0.67267644405365,0.7880470280862181,0.865469038486481,0.500962436199188,0.0,0.0,0.0,SINCLAIRE,Nicole
462,96885,EPP,#80BFFF,France,FRA,dominique_riquet,544.0,"RIQUET, Dominique",545.0,"RIQUET, Dominique",France,Parti Radical,Group of the European People's Party (Christian Democrats),3479.0,124.0,139.0,2090.0,0.882678866386414,0.954903978052126,-0.0262585747987032,-0.96650242805481,0.0,0.0,0.0,RIQUET,Dominique
463,4308,EPP,#80BFFF,Spain,ESP,alejo_vidal-quadras,692.0,"VIDAL-QUADRAS, Alejo",693.0,"VIDAL-QUADRAS, Alejo",Spain,Vox,Group of the European People's Party (Christian Democrats),3344.0,154.0,83.0,2140.0,0.8883001208305359,0.9585736759307808,-0.0101686930283904,-0.99994832277298,0.0,0.0,0.0,VIDAL-QUADRAS,Alejo
464,97197,EPP,#80BFFF,Italy,ITA,alfredo_pallone,494.0,"PALLONE, Alfredo",495.0,"PALLONE, Alfredo",Italy,Nuovo Centrodestra,Group of the European People's Party (Christian Democrats),2408.0,83.0,90.0,1400.0,0.8837251663208009,0.956543582014569,-0.0149052832275629,-0.999889016151428,0.0,0.0,0.0,PALLONE,Alfredo
465,96786,EFD,#FF9900,Poland,POL,tadeusz_cymański,136.0,"CYMAŃSKI, Tadeusz",137.0,"CYMAŃSKI, Tadeusz",Poland,Solidarna Polska,Europe of freedom and democracy Group,1875.0,303.0,510.0,2337.0,0.6766651272773739,0.8382089552238811,0.126422196626663,0.459965407848358,0.0,0.0,0.0,CYMAŃSKI,Tadeusz
466,96773,EPP,#80BFFF,Poland,POL,rafał_trzaskowski,668.0,"TRZASKOWSKI, Rafał",669.0,"TRZASKOWSKI, Rafał",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),2618.0,95.0,75.0,1691.0,0.895333468914032,0.962045099352534,-0.009980246424674993,-0.999950289726257,0.0,0.0,0.0,TRZASKOWSKI,Rafał
467,97229,ALDE,#FFFF00,Italy,ITA,niccolò_rinaldi,543.0,"RINALDI, Niccolò",544.0,"RINALDI, Niccolò",Italy,-,Group of the Alliance of Liberals and Democrats for Europe,3426.0,421.0,329.0,1235.0,0.7578341960906979,0.8613934577712071,-0.13568139076232902,0.29101195931434604,0.0,0.0,0.0,RINALDI,Niccolò
468,96887,S_D,#FF0000,Italy,ITA,francesco_de_angelis,148.0,"DE ANGELIS, Francesco",149.0,"DE ANGELIS, Francesco",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3517.0,98.0,125.0,1432.0,0.878924906253815,0.956883217324053,-0.192741811275482,-0.248137846589088,0.0,0.0,0.0,DE ANGELIS,Francesco
469,28132,ECR,#0000FF,UnitedKingdom,GBR,richard_ashworth,22.0,"ASHWORTH, Richard",23.0,"ASHWORTH, Richard",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2183.0,122.0,88.0,3133.0,0.849838018417358,0.96199782844734,0.16511596739292098,0.764525651931763,0.0,0.0,0.0,ASHWORTH,Richard
470,28297,EPP,#80BFFF,Poland,POL,jacek_saryusz-wolski,570.0,"SARYUSZ-WOLSKI, Jacek",571.0,"SARYUSZ-WOLSKI, Jacek",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3207.0,171.0,110.0,1961.0,0.871953547000885,0.9484309047531658,-0.00835701357573271,-0.999965071678162,0.0,0.0,0.0,SARYUSZ-WOLSKI,Jacek
471,4432,G_EFA,#009900,Luxembourg,LUX,claude_turmes,670.0,"TURMES, Claude",671.0,"TURMES, Claude",Luxembourg,Déi Gréng - Les Verts,Group of the Greens/European Free Alliance,3786.0,226.0,167.0,1484.0,0.843095779418945,0.930602154335158,-0.377982407808304,0.792522549629211,0.0,0.0,0.0,TURMES,Claude
472,28176,ALDE,#FFFF00,Netherlands,NLD,jeanine_hennis-plasschaert,278.0,"HENNIS-PLASSCHAERT, Jeanine",279.0,"HENNIS-PLASSCHAERT, Jeanine",Netherlands,Independent,Group of the Alliance of Liberals and Democrats for Europe,286.0,34.0,30.0,194.0,0.758018791675568,0.882352941176471,-0.109797894954681,0.266467809677124,0.0,0.0,0.0,HENNIS-PLASSCHAERT,Jeanine
473,23792,ECR,#0000FF,Poland,POL,michał_tomasz_kamiński,330.0,"KAMIŃSKI, Michał Tomasz",331.0,"KAMIŃSKI, Michał Tomasz",Poland,Niezależny,European Conservatives and Reformists Group,1591.0,359.0,271.0,1394.0,0.693929672241211,0.825726141078838,0.0830538123846054,0.236729010939598,0.0,0.0,0.0,KAMIŃSKI,Michał Tomasz
474,96787,EPP,#80BFFF,Italy,ITA,herbert_dorfmann,168.0,"DORFMANN, Herbert",169.0,"DORFMANN, Herbert",Italy,Südtiroler Volkspartei (Partito popolare sudtirolese),Group of the European People's Party (Christian Democrats),3734.0,111.0,99.0,2287.0,0.89953601360321,0.966297544535388,-0.0175805129110813,-0.968808948993683,0.0,0.0,0.0,DORFMANN,Herbert
475,4345,EPP,#80BFFF,France,FRA,tokia_saïfi,561.0,"SAÏFI, Tokia",562.0,"SAÏFI, Tokia",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3600.0,144.0,141.0,2065.0,0.8833947777748109,0.952100840336134,-0.0295653641223907,-0.868022501468658,0.0,0.0,0.0,SAÏFI,Tokia
476,28253,G_EFA,#009900,Austria,AUT,eva_lichtenberger,389.0,"LICHTENBERGER, Eva",390.0,"LICHTENBERGER, Eva",Austria,Die Grünen - Die Grüne Alternative,Group of the Greens/European Free Alliance,3999.0,233.0,160.0,1561.0,0.843352556228638,0.9339828657819592,-0.3780216574668879,0.809819400310516,0.0,0.0,0.0,LICHTENBERGER,Eva
477,96992,EFD,#FF9900,Italy,ITA,magdi_cristiano_allam,7.0,"ALLAM, Magdi Cristiano",8.0,"ALLAM, Magdi Cristiano",Italy,'Io amo l'Italia',Europe of freedom and democracy Group,1626.0,811.0,704.0,1506.0,0.476387172937393,0.6739832149774051,0.0823745429515839,0.309342831373215,0.0,0.0,0.0,ALLAM,Magdi Cristiano
478,2025,EPP,#80BFFF,France,FRA,françoise_grossetête,249.0,"GROSSETÊTE, Françoise",250.0,"GROSSETÊTE, Françoise",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3724.0,160.0,141.0,2190.0,0.8824306130409241,0.951568785197104,-0.0242902711033821,-0.92495858669281,0.0,0.0,0.0,GROSSETÊTE,Françoise
479,96897,EFD,#FF9900,UnitedKingdom,GBR,john_stuart_agnew,2.0,"AGNEW, John Stuart",3.0,"AGNEW, John Stuart",United Kingdom,United Kingdom Independence Party,Europe of freedom and democracy Group,575.0,654.0,260.0,3289.0,0.70341956615448,0.8087065717873589,0.8342518806457521,0.5513836145401,0.0,0.0,0.0,AGNEW,John Stuart
480,96651,EPP,#80BFFF,Slovakia,SVK,eduard_kukan,365.0,"KUKAN, Eduard",366.0,"KUKAN, Eduard",Slovakia,Slovenská demokratická a kresťanská únia - Demokratická strana,Group of the European People's Party (Christian Democrats),3753.0,130.0,108.0,2269.0,0.887274265289307,0.961980830670927,-0.0168725717812777,-0.8570536971092221,0.0,0.0,0.0,KUKAN,Eduard
482,28161,G_EFA,#009900,Denmark,DNK,margrete_auken,26.0,"AUKEN, Margrete",27.0,"AUKEN, Margrete",Denmark,Socialistisk Folkeparti,Group of the Greens/European Free Alliance,3766.0,275.0,169.0,1486.0,0.822314262390137,0.922050561797753,-0.358281672000885,0.7870338559150699,0.0,0.0,0.0,AUKEN,Margrete
483,1023,NI,#DDDDDD,France,FRA,jean-marie_le_pen,385.0,"LE PEN, Jean-Marie",386.0,"LE PEN, Jean-Marie",France,Front national,Non-attached Members,697.0,435.0,892.0,1677.0,0.386867225170135,0.641448257227776,1.0,0.0,0.0,0.0,0.0,LE PEN,Jean-Marie
484,96888,S_D,#FF0000,Italy,ITA,leonardo_domenici,166.0,"DOMENICI, Leonardo",167.0,"DOMENICI, Leonardo",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4037.0,108.0,121.0,1664.0,0.889431536197662,0.961382799325464,-0.194372624158859,-0.26055967807769803,0.0,0.0,0.0,DOMENICI,Leonardo
485,38596,EPP,#80BFFF,France,FRA,elisabeth_morin-chartier,460.0,"MORIN-CHARTIER, Elisabeth",461.0,"MORIN-CHARTIER, Elisabeth",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3690.0,126.0,134.0,2221.0,0.8935781121253971,0.9578674444984608,-0.024224366992712004,-0.965370655059814,0.0,0.0,0.0,MORIN-CHARTIER,Elisabeth
486,28227,EPP,#80BFFF,Germany,DEU,anja_weisgerber,705.0,"WEISGERBER, Anja",706.0,"WEISGERBER, Anja",Germany,Christlich-Soziale Union in Bayern e.V.,Group of the European People's Party (Christian Democrats),1741.0,59.0,54.0,1183.0,0.892813265323639,0.962792229173526,-0.00994393229484558,-0.8241219520568851,0.0,0.0,0.0,WEISGERBER,Anja
487,96904,NI,#DDDDDD,Netherlands,NLD,barry_madlener,415.0,"MADLENER, Barry",416.0,"MADLENER, Barry",Netherlands,Partij voor de Vrijheid,Non-attached Members,307.0,325.0,207.0,1364.0,0.618039071559906,0.758511121198366,0.949257671833038,0.31449958682060203,0.0,0.0,0.0,MADLENER,Barry
488,96676,G_EFA,#009900,Sweden,SWE,christian_engström,180.0,"ENGSTRÖM, Christian",181.0,"ENGSTRÖM, Christian",Sweden,Piratpartiet,Group of the Greens/European Free Alliance,3758.0,282.0,195.0,1504.0,0.8016289472579959,0.916884474647151,-0.35754868388176003,0.9338944554328922,0.0,0.0,0.0,ENGSTRÖM,Christian
489,28162,S_D,#FF0000,France,FRA,stéphane_le_foll,378.0,"LE FOLL, Stéphane",379.0,"LE FOLL, Stéphane",France,Parti socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1102.0,49.0,54.0,522.0,0.851777315139771,0.940359004053272,-0.21540641784668,-0.0913697108626366,0.0,0.0,0.0,LE FOLL,Stéphane
490,96719,ECR,#0000FF,CzechRepublic,CZE,andrea_češková,110.0,"ČEŠKOVÁ, Andrea",111.0,"ČEŠKOVÁ, Andrea",Czech Republic,Občanská demokratická strana,European Conservatives and Reformists Group,1855.0,158.0,162.0,2693.0,0.816602051258087,0.9342645850451928,0.155004590749741,0.7107515931129459,0.0,0.0,0.0,ČEŠKOVÁ,Andrea
491,28477,ALDE,#FFFF00,UnitedKingdom,GBR,fiona_hall,261.0,"HALL, Fiona",262.0,"HALL, Fiona",United Kingdom,Liberal Democrats Party,Group of the Alliance of Liberals and Democrats for Europe,3552.0,401.0,217.0,1708.0,0.7754393815994259,0.89486219802654,-0.0986505150794983,0.42408612370491,0.0,0.0,0.0,HALL,Fiona
492,28154,S_D,#FF0000,Denmark,DNK,ole_christensen,115.0,"CHRISTENSEN, Ole",116.0,"CHRISTENSEN, Ole",Denmark,Socialdemokratiet,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3635.0,407.0,235.0,1371.0,0.7489958405494691,0.8863314447592071,-0.194582521915436,0.326286554336548,0.0,0.0,0.0,CHRISTENSEN,Ole
493,96771,EPP,#80BFFF,Poland,POL,jarosław_kalinowski,327.0,"KALINOWSKI, Jarosław",328.0,"KALINOWSKI, Jarosław",Poland,Polskie Stronnictwo Ludowe,Group of the European People's Party (Christian Democrats),3439.0,173.0,96.0,2231.0,0.891082048416138,0.9547061794914972,-0.00541826244443655,-0.99998539686203,0.0,0.0,0.0,KALINOWSKI,Jarosław
494,96855,NI,#DDDDDD,Hungary,HUN,csanád_szegedi,638.0,"SZEGEDI, Csanád",639.0,"SZEGEDI, Csanád",Hungary,Jobbik Magyarországért Mozgalom,Non-attached Members,1553.0,380.0,323.0,787.0,0.525981187820435,0.7689779822543541,-0.0296101681888103,0.0219453778117895,0.0,0.0,0.0,SZEGEDI,Csanád
495,28208,ALDE,#FFFF00,France,FRA,nathalie_griesbeck,244.0,"GRIESBECK, Nathalie",245.0,"GRIESBECK, Nathalie",France,Mouvement Démocrate,Group of the Alliance of Liberals and Democrats for Europe,3798.0,501.0,401.0,1391.0,0.7512246966362,0.8519126580200299,-0.135155960917473,0.167373314499855,0.0,0.0,0.0,GRIESBECK,Nathalie
496,96711,G_EFA,#009900,France,FRA,pascal_canfin,98.0,"CANFIN, Pascal",99.0,"CANFIN, Pascal",France,Europe Écologie,Group of the Greens/European Free Alliance,1456.0,84.0,60.0,589.0,0.8501021265983578,0.9342165372316128,-0.375854283571243,0.822478890419006,0.0,0.0,0.0,CANFIN,Pascal
497,96775,EPP,#80BFFF,Italy,ITA,lara_comi,123.0,"COMI, Lara",124.0,"COMI, Lara",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),3378.0,123.0,125.0,1955.0,0.88759058713913,0.955563519082602,-0.0163207482546568,-0.927224516868591,0.0,0.0,0.0,COMI,Lara
498,96954,ECR,#0000FF,UnitedKingdom,GBR,marta_andreasen,11.0,"ANDREASEN, Marta",12.0,"ANDREASEN, Marta",United Kingdom,-,European Conservatives and Reformists Group,1203.0,741.0,243.0,3152.0,0.671018421649933,0.8156958231878629,0.279960751533508,0.96001148223877,0.0,0.0,0.0,ANDREASEN,Marta
499,96838,EPP,#80BFFF,Romania,ROU,cristian_dan_preda,526.0,"PREDA, Cristian Dan",527.0,"PREDA, Cristian Dan",Romania,Partidul Mișcarea Populară,Group of the European People's Party (Christian Democrats),3880.0,103.0,95.0,2363.0,0.907170176506042,0.969259431765254,-0.0182461775839329,-0.999833524227142,0.0,0.0,0.0,PREDA,Cristian Dan
500,96901,EPP,#80BFFF,Latvia,LVA,krišjānis_kariņš,334.0,"KARIŅŠ, Krišjānis",335.0,"KARIŅŠ, Krišjānis",Latvia,Vienotība,Group of the European People's Party (Christian Democrats),3608.0,122.0,89.0,2176.0,0.886266589164734,0.9648040033361128,-0.0116577716544271,-0.7938425540924069,0.0,0.0,0.0,KARIŅŠ,Krišjānis
501,96849,EPP,#80BFFF,France,FRA,alain_cadec,93.0,"CADEC, Alain",94.0,"CADEC, Alain",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3612.0,133.0,158.0,2143.0,0.8817232251167301,0.951869004300364,-0.0257805064320564,-0.951566994190216,0.0,0.0,0.0,CADEC,Alain
502,28298,S_D,#FF0000,Spain,ESP,iratxe_garcía_pérez,217.0,"GARCÍA PÉREZ, Iratxe",218.0,"GARCÍA PÉREZ, Iratxe",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3979.0,177.0,205.0,1564.0,0.853276789188385,0.935527426160338,-0.18933738768100694,-0.32677558064460804,0.0,0.0,0.0,GARCÍA PÉREZ,Iratxe
503,1202,G_EFA,#009900,France,FRA,yves_cochet,771.0,"COCHET, Yves",772.0,"COCHET, Yves",France,Europe Écologie,Group of the Greens/European Free Alliance,2221.0,185.0,85.0,897.0,0.8153541684150699,0.920306965761511,-0.410894870758057,0.8773090243339542,0.0,0.0,0.0,COCHET,Yves
504,1073,ECR,#0000FF,Italy,ITA,cristiana_muscardini,465.0,"MUSCARDINI, Cristiana",466.0,"MUSCARDINI, Cristiana",Italy,Conservatori e Social Riformatori,European Conservatives and Reformists Group,3016.0,355.0,292.0,1715.0,0.7350584864616391,0.8796950539233922,-0.00229294341988862,-0.198767796158791,0.0,0.0,0.0,MUSCARDINI,Cristiana
505,30482,EUL_NGL,#990000,France,FRA,younous_omarjee,787.0,"OMARJEE, Younous",788.0,"OMARJEE, Younous",France,Liste 'Alliance des Outre-Mers',Confederal Group of the European United Left - Nordic Green Left,1781.0,503.0,248.0,653.0,0.644239127635956,0.764207221350078,-0.8890786170959469,-0.346762984991074,0.0,0.0,0.0,OMARJEE,Younous
506,28365,S_D,#FF0000,Italy,ITA,pier_antonio_panzeri,496.0,"PANZERI, Pier Antonio",497.0,"PANZERI, Pier Antonio",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3511.0,82.0,94.0,1413.0,0.89018052816391,0.9654901960784308,-0.189304858446121,-0.278504878282547,0.0,0.0,0.0,PANZERI,Pier Antonio
507,28393,EPP,#80BFFF,Spain,ESP,luis_de_grandes_pascual,239.0,"GRANDES PASCUAL, Luis de",240.0,"GRANDES PASCUAL, Luis de",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),2982.0,133.0,86.0,1867.0,0.8877708911895749,0.9567876874506708,-0.0120625151321292,-0.999927282333374,0.0,0.0,0.0,GRANDES PASCUAL,Luis de
508,1129,S_D,#FF0000,France,FRA,catherine_trautmann,663.0,"TRAUTMANN, Catherine",664.0,"TRAUTMANN, Catherine",France,Parti socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3789.0,166.0,223.0,1492.0,0.837004899978638,0.931393298059965,-0.197727471590042,-0.241291627287865,0.0,0.0,0.0,TRAUTMANN,Catherine
509,96949,ECR,#0000FF,UnitedKingdom,GBR,vicky_ford,207.0,"FORD, Vicky",208.0,"FORD, Vicky",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2036.0,119.0,99.0,3028.0,0.845183908939362,0.958727754638395,0.165189102292061,0.7652927041053771,0.0,0.0,0.0,FORD,Vicky
510,96832,S_D,#FF0000,Hungary,HUN,kinga_göncz,237.0,"GÖNCZ, Kinga",238.0,"GÖNCZ, Kinga",Hungary,Magyar Szocialista Párt,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4126.0,133.0,130.0,1673.0,0.877911925315857,0.956614978554932,-0.188530787825584,-0.259050905704498,0.0,0.0,0.0,GÖNCZ,Kinga
511,28311,S_D,#FF0000,Portugal,PRT,luis_manuel_capoulas_santos,99.0,"CAPOULAS SANTOS, Luis Manuel",100.0,"CAPOULAS SANTOS, Luis Manuel",Portugal,Partido Socialista,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3856.0,136.0,196.0,1516.0,0.841783165931702,0.94179523141655,-0.185768723487854,-0.270443975925446,0.0,0.0,0.0,CAPOULAS SANTOS,Luis Manuel
512,28219,EPP,#80BFFF,Germany,DEU,daniel_caspary,105.0,"CASPARY, Daniel",106.0,"CASPARY, Daniel",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3431.0,188.0,95.0,2235.0,0.87351667881012,0.952428979660447,-0.0061707841232419,-0.884549796581268,0.0,0.0,0.0,CASPARY,Daniel
513,96681,S_D,#FF0000,Lithuania,LTU,vilija_blinkevičiūtė,64.0,"BLINKEVIČIŪTĖ, Vilija",65.0,"BLINKEVIČIŪTĖ, Vilija",Lithuania,Lietuvos socialdemokratų partija,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3659.0,94.0,105.0,1548.0,0.8895261287689209,0.963189049204587,-0.190044343471527,-0.2696687877178189,0.0,0.0,0.0,BLINKEVIČIŪTĖ,Vilija
514,4538,ECR,#0000FF,UnitedKingdom,GBR,malcolm_harbour,266.0,"HARBOUR, Malcolm",267.0,"HARBOUR, Malcolm",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2217.0,133.0,103.0,3250.0,0.845172643661499,0.958618271085394,0.16612663865089405,0.7610352039337159,0.0,0.0,0.0,HARBOUR,Malcolm
515,4553,ECR,#0000FF,UnitedKingdom,GBR,jacqueline_foster,208.0,"FOSTER, Jacqueline",209.0,"FOSTER, Jacqueline",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2054.0,123.0,97.0,3004.0,0.847137093544006,0.958317544524441,0.165526852011681,0.772800743579865,0.0,0.0,0.0,FOSTER,Jacqueline
517,97296,EPP,#80BFFF,France,FRA,michel_dantin,142.0,"DANTIN, Michel",143.0,"DANTIN, Michel",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3463.0,130.0,143.0,2001.0,0.878991186618805,0.952414153738888,-0.0212522335350513,-0.9481006860733028,0.0,0.0,0.0,DANTIN,Michel
