,Unnamed: 0,MEP.ID,FullName,Country,Party,EPG,correctYea,wrongYea,wrongNay,correctNay,GMP,CC,coord1D,coord2D,se1D,se2D,corr.1,lastname,firstname,name
523,"POSSELT, Bernd",524,"POSSELT, Bernd",Germany,Christlich-Soziale Union in Bayern e.V.,Group of the European People's Party (Christian Democrats),3472.0,176.0,126.0,2186.0,0.860330998897552,0.949328859060403,-0.0119276288896799,-0.988922119140625,0.0,0.0,0.0,POSSELT,Bernd,bernd_posselt
524,"PÖTTERING, Hans-Gert",525,"PÖTTERING, Hans-Gert",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3354.0,93.0,81.0,1955.0,0.910701990127563,0.9682655480576329,-0.015546384267509,-0.99987918138504,0.0,0.0,0.0,PÖTTERING,Hans-Gert,hans-gert_pöttering
525,"POUPAKIS, Konstantinos",526,"POUPAKIS, Konstantinos",Greece,Nea Demokratia,Group of the European People's Party (Christian Democrats),3102.0,160.0,280.0,1635.0,0.7863830327987671,0.9150086922928341,-0.0474809668958187,-0.7097626328468319,0.0,0.0,0.0,POUPAKIS,Konstantinos,konstantinos_poupakis
526,"PREDA, Cristian Dan",527,"PREDA, Cristian Dan",Romania,Partidul Mișcarea Populară,Group of the European People's Party (Christian Democrats),3880.0,103.0,95.0,2363.0,0.907170176506042,0.969259431765254,-0.0182461775839329,-0.999833524227142,0.0,0.0,0.0,PREDA,Cristian Dan,cristian_dan_preda
527,"PRODI, Vittorio",528,"PRODI, Vittorio",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3568.0,103.0,142.0,1468.0,0.871727287769318,0.953607271350123,-0.18763096630573298,-0.285998165607452,0.0,0.0,0.0,PRODI,Vittorio,vittorio_prodi
528,"PROTASIEWICZ, Jacek",529,"PROTASIEWICZ, Jacek",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),2761.0,150.0,85.0,1704.0,0.880865335464478,0.95,-0.005736451130360361,-0.9999836087226871,0.0,0.0,0.0,PROTASIEWICZ,Jacek,jacek_protasiewicz
529,"PROVERA, Fiorello",530,"PROVERA, Fiorello",Italy,Lega Nord,Europe of freedom and democracy Group,1871.0,656.0,832.0,1476.0,0.495811820030212,0.6922440537745601,0.0678882598876953,0.385949045419693,0.0,0.0,0.0,PROVERA,Fiorello,fiorello_provera
530,"QUISTHOUDT-ROWOHL, Godelieve",531,"QUISTHOUDT-ROWOHL, Godelieve",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),2496.0,106.0,66.0,1566.0,0.885113954544067,0.959376476145489,-0.00930874049663544,-0.935331165790558,0.0,0.0,0.0,QUISTHOUDT-ROWOHL,Godelieve,godelieve_quisthoudt-rowohl
531,"RANGEL, Paulo",532,"RANGEL, Paulo",Portugal,Partido Social Democrata,Group of the European People's Party (Christian Democrats),3073.0,86.0,129.0,1783.0,0.885209619998932,0.957602050877539,-0.0277719236910343,-0.969924092292786,0.0,0.0,0.0,RANGEL,Paulo,paulo_rangel
532,"RANNER, Hella",533,"RANNER, Hella",Austria,Independent,Group of the European People's Party (Christian Democrats),692.0,37.0,29.0,469.0,0.8515968918800351,0.946210268948655,-0.0034271483309567,-0.7260324954986569,0.0,0.0,0.0,RANNER,Hella,hella_ranner
533,"RANSDORF, Miloslav",534,"RANSDORF, Miloslav",Czech Republic,Komunistická strana Čech a Moravy,Confederal Group of the European United Left - Nordic Green Left,2676.0,1001.0,552.0,983.0,0.443829476833344,0.702033768227168,-1.0,0.0,0.0,0.0,0.0,RANSDORF,Miloslav,miloslav_ransdorf
534,"RAPKAY, Bernhard",535,"RAPKAY, Bernhard",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3964.0,149.0,139.0,1575.0,0.884529411792755,0.95057490990218,-0.20012302696704898,-0.11868754774332,0.0,0.0,0.0,RAPKAY,Bernhard,bernhard_rapkay
535,"RAPTI, Sylvana",536,"RAPTI, Sylvana",Greece,Panhellenic Socialist Movement,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3913.0,130.0,167.0,1443.0,0.862914085388184,0.9474615248540601,-0.195071116089821,-0.22962491214275402,0.0,0.0,0.0,RAPTI,Sylvana,sylvana_rapti
536,"REGNER, Evelyn",537,"REGNER, Evelyn",Austria,Sozialdemokratische Partei Österreichs,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3839.0,233.0,202.0,1525.0,0.83122056722641,0.924987066735644,-0.218020856380463,0.0810814052820206,0.0,0.0,0.0,REGNER,Evelyn,evelyn_regner
537,"REIMERS, Britta",538,"REIMERS, Britta",Germany,Freie Demokratische Partei,Group of the Alliance of Liberals and Democrats for Europe,3510.0,553.0,267.0,1771.0,0.74638432264328,0.865595803966563,-0.064867340028286,0.331889510154724,0.0,0.0,0.0,REIMERS,Britta,britta_reimers
538,"REMEK, Vladimír",539,"REMEK, Vladimír",Czech Republic,Komunistická strana Čech a Moravy,Confederal Group of the European United Left - Nordic Green Left,1742.0,572.0,424.0,685.0,0.455484092235565,0.7090271691498691,-0.24147728085517897,0.9271772503852841,0.0,0.0,0.0,REMEK,Vladimír,vladimír_remek
539,"REPO, Mitro",540,"REPO, Mitro",Finland,Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3754.0,118.0,109.0,1527.0,0.872422218322754,0.95878721859114,-0.19218109548091897,-0.22615502774715399,0.0,0.0,0.0,REPO,Mitro,mitro_repo
540,"REUL, Herbert",541,"REUL, Herbert",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3412.0,183.0,90.0,2157.0,0.87815523147583,0.9532694282779871,-0.00436516385525465,-0.972378492355347,0.0,0.0,0.0,REUL,Herbert,herbert_reul
541,"RIERA MADURELL, Teresa",542,"RIERA MADURELL, Teresa",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3844.0,181.0,187.0,1500.0,0.848099410533905,0.9355742296918771,-0.19172529876232103,-0.260393738746643,0.0,0.0,0.0,RIERA MADURELL,Teresa,teresa_riera_madurell
542,"RIES, Frédérique",543,"RIES, Frédérique",Belgium,Mouvement Réformateur,Group of the Alliance of Liberals and Democrats for Europe,3593.0,361.0,311.0,1569.0,0.7768346667289731,0.8848131642098049,-0.107568390667439,0.204607427120209,0.0,0.0,0.0,RIES,Frédérique,frédérique_ries
543,"RINALDI, Niccolò",544,"RINALDI, Niccolò",Italy,-,Group of the Alliance of Liberals and Democrats for Europe,3426.0,421.0,329.0,1235.0,0.7578341960906979,0.8613934577712071,-0.13568139076232902,0.29101195931434604,0.0,0.0,0.0,RINALDI,Niccolò,niccolò_rinaldi
544,"RIQUET, Dominique",545,"RIQUET, Dominique",France,Parti Radical,Group of the European People's Party (Christian Democrats),3479.0,124.0,139.0,2090.0,0.882678866386414,0.954903978052126,-0.0262585747987032,-0.96650242805481,0.0,0.0,0.0,RIQUET,Dominique,dominique_riquet
545,"RIVASI, Michèle",546,"RIVASI, Michèle",France,Europe Écologie,Group of the Greens/European Free Alliance,3461.0,207.0,133.0,1413.0,0.843652784824371,0.9347909474491751,-0.383944153785706,0.806013941764832,0.0,0.0,0.0,RIVASI,Michèle,michèle_rivasi
546,"RIVELLINI, Crescenzio",547,"RIVELLINI, Crescenzio",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),2910.0,104.0,95.0,1761.0,0.876385271549225,0.9591375770020529,-0.0127656850963831,-0.974689364433289,0.0,0.0,0.0,RIVELLINI,Crescenzio,crescenzio_rivellini
547,"ROCHEFORT, Robert",548,"ROCHEFORT, Robert",France,Mouvement Démocrate,Group of the Alliance of Liberals and Democrats for Europe,3641.0,408.0,358.0,1437.0,0.76256912946701,0.868925393566051,-0.12813575565815,0.139450520277023,0.0,0.0,0.0,ROCHEFORT,Robert,robert_rochefort
548,"RODUST, Ulrike",549,"RODUST, Ulrike",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4051.0,217.0,178.0,1662.0,0.8599954843521121,0.9353307138179441,-0.20663681626319896,-0.0494331568479538,0.0,0.0,0.0,RODUST,Ulrike,ulrike_rodust
549,"ROHDE, Jens",550,"ROHDE, Jens",Denmark,"Venstre, Danmarks Liberale Parti",Group of the Alliance of Liberals and Democrats for Europe,2935.0,500.0,222.0,1501.0,0.723044991493225,0.8600232648313298,-0.0675069615244865,0.39377325773239097,0.0,0.0,0.0,ROHDE,Jens,jens_rohde
550,"ROITHOVÁ, Zuzana",551,"ROITHOVÁ, Zuzana",Czech Republic,Křesťanská a demokratická unie - Československá strana lidová,Group of the European People's Party (Christian Democrats),3605.0,221.0,171.0,2181.0,0.82957911491394,0.936549044998381,-0.0172168258577585,-0.655018150806427,0.0,0.0,0.0,ROITHOVÁ,Zuzana,zuzana_roithová
551,"ROMERO LÓPEZ, Carmen",552,"ROMERO LÓPEZ, Carmen",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3609.0,144.0,144.0,1448.0,0.861769020557404,0.9461178671655749,-0.18970657885074602,-0.305136352777481,0.0,0.0,0.0,ROMERO LÓPEZ,Carmen,carmen_romero_lópez
552,"ROMEVA i RUEDA, Raül",553,"ROMEVA i RUEDA, Raül",Spain,Iniciativa per Catalunya Verds,Group of the Greens/European Free Alliance,4006.0,237.0,166.0,1559.0,0.8444910645484921,0.932473190348525,-0.400800049304962,0.816805243492126,0.0,0.0,0.0,ROMEVA i RUEDA,Raül,raül_romeva_i_rueda
553,"RONZULLI, Licia",554,"RONZULLI, Licia",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),3266.0,129.0,148.0,1875.0,0.85482257604599,0.948874123292728,-0.0186925977468491,-0.76140558719635,0.0,0.0,0.0,RONZULLI,Licia,licia_ronzulli
554,"ROSBACH, Anna",555,"ROSBACH, Anna",Denmark,Miljøpartiet Fokus,European Conservatives and Reformists Group,1805.0,412.0,463.0,2502.0,0.657301664352417,0.831146275569278,0.11843448877334599,0.963875114917755,0.0,0.0,0.0,ROSBACH,Anna,anna_rosbach
555,"ROSSI, Oreste",556,"ROSSI, Oreste",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),2844.0,729.0,640.0,1538.0,0.5834102630615229,0.7619544427056159,0.0293108318001032,0.0694983750581741,0.0,0.0,0.0,ROSSI,Oreste,oreste_rossi
556,"ROTH-BEHRENDT, Dagmar",557,"ROTH-BEHRENDT, Dagmar",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2770.0,182.0,97.0,1032.0,0.846149206161499,0.9316344033325171,-0.209943488240242,0.011144133284688001,0.0,0.0,0.0,ROTH-BEHRENDT,Dagmar,dagmar_roth-behrendt
557,"ROUČEK, Libor",558,"ROUČEK, Libor",Czech Republic,Česká strana sociálně demokratická,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3970.0,116.0,103.0,1633.0,0.8847384452819821,0.962384060460323,-0.18604995310306502,-0.253211557865143,0.0,0.0,0.0,ROUČEK,Libor,libor_rouček
558,"RÜBIG, Paul",559,"RÜBIG, Paul",Austria,Österreichische Volkspartei,Group of the European People's Party (Christian Democrats),3670.0,204.0,191.0,2122.0,0.8402443528175351,0.9361564570874409,-0.0282655153423548,-0.7780709266662601,0.0,0.0,0.0,RÜBIG,Paul,paul_rübig
559,"RUBIKS, Alfreds",560,"RUBIKS, Alfreds",Latvia,Politisko partiju apvienība 'Saskaņas centrs',Confederal Group of the European United Left - Nordic Green Left,3027.0,879.0,438.0,1135.0,0.639659404754639,0.759627669282716,-0.885081589221954,-0.24121850728988603,0.0,0.0,0.0,RUBIKS,Alfreds,alfreds_rubiks
560,"RÜHLE, Heide",561,"RÜHLE, Heide",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,3734.0,219.0,145.0,1425.0,0.8412456512451171,0.934093789607098,-0.382027119398117,0.8528283834457401,0.0,0.0,0.0,RÜHLE,Heide,heide_rühle
561,"SAÏFI, Tokia",562,"SAÏFI, Tokia",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3600.0,144.0,141.0,2065.0,0.8833947777748109,0.952100840336134,-0.0295653641223907,-0.868022501468658,0.0,0.0,0.0,SAÏFI,Tokia,tokia_saïfi
562,"SALAFRANCA SÁNCHEZ-NEYRA, José Ignacio",563,"SALAFRANCA SÁNCHEZ-NEYRA, José Ignacio",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),3424.0,155.0,91.0,2133.0,0.885656774044037,0.9576081337239359,-0.010051541030407,-0.9999495148658749,0.0,0.0,0.0,SALAFRANCA SÁNCHEZ-NEYRA,José Ignacio,josé_ignacio_salafranca_sánchez-neyra
563,"SALATTO, Potito",564,"SALATTO, Potito",Italy,Popolari per l’Europa,Group of the European People's Party (Christian Democrats),2576.0,65.0,95.0,1643.0,0.89686119556427,0.963461977620461,-0.0185286700725555,-0.999828398227692,0.0,0.0,0.0,SALATTO,Potito,potito_salatto
564,"SALVINI, Matteo",565,"SALVINI, Matteo",Italy,Lega Nord,Europe of freedom and democracy Group,1658.0,571.0,792.0,1391.0,0.49788209795951793,0.6910698096101539,0.0766058564186096,0.4194926023483279,0.0,0.0,0.0,SALVINI,Matteo,matteo_salvini
565,"SANCHEZ-SCHMID, Marie-Thérèse",566,"SANCHEZ-SCHMID, Marie-Thérèse",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3347.0,127.0,141.0,1960.0,0.8839877247810359,0.9519282511210759,-0.0262576565146446,-0.994955837726593,0.0,0.0,0.0,SANCHEZ-SCHMID,Marie-Thérèse,marie-thérèse_sanchez-schmid
566,"SÁNCHEZ PRESEDO, Antolín",567,"SÁNCHEZ PRESEDO, Antolín",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4065.0,177.0,199.0,1526.0,0.85346257686615,0.936986760516172,-0.18923118710517897,-0.32916739583015403,0.0,0.0,0.0,SÁNCHEZ PRESEDO,Antolín,antolín_sánchez_presedo
567,"SÂRBU, Daciana Octavia",568,"SÂRBU, Daciana Octavia",Romania,Partidul Social Democrat,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3268.0,125.0,110.0,1384.0,0.869698822498322,0.9519132392060571,-0.18739315867424,-0.272614300251007,0.0,0.0,0.0,SÂRBU,Daciana Octavia,daciana_octavia_sârbu
568,"SARGENTINI, Judith",569,"SARGENTINI, Judith",Netherlands,GroenLinks,Group of the Greens/European Free Alliance,4014.0,251.0,183.0,1550.0,0.8284084796905521,0.9276425475158391,-0.36794054508209206,0.78422600030899,0.0,0.0,0.0,SARGENTINI,Judith,judith_sargentini
569,"SARTORI, Amalia",570,"SARTORI, Amalia",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),2595.0,76.0,122.0,1622.0,0.886013150215149,0.95515288788222,-0.0172943137586117,-0.894200682640076,0.0,0.0,0.0,SARTORI,Amalia,amalia_sartori
570,"SARYUSZ-WOLSKI, Jacek",571,"SARYUSZ-WOLSKI, Jacek",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3207.0,171.0,110.0,1961.0,0.871953547000885,0.9484309047531658,-0.00835701357573271,-0.999965071678162,0.0,0.0,0.0,SARYUSZ-WOLSKI,Jacek,jacek_saryusz-wolski
571,"SASSOLI, David-Maria",572,"SASSOLI, David-Maria",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3284.0,111.0,142.0,1303.0,0.867481231689453,0.947727272727273,-0.19243739545345298,-0.24321123957633997,0.0,0.0,0.0,SASSOLI,David-Maria,david-maria_sassoli
572,"SAUDARGAS, Algirdas",573,"SAUDARGAS, Algirdas",Lithuania,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Group of the European People's Party (Christian Democrats),3497.0,118.0,59.0,2131.0,0.9062682986259459,0.9695090439276491,-0.0153169436380267,-0.9998827576637271,0.0,0.0,0.0,SAUDARGAS,Algirdas,algirdas_saudargas
573,"SAVISAAR-TOOMAST, Vilja",574,"SAVISAAR-TOOMAST, Vilja",Estonia,Eesti Reformierakond,Group of the Alliance of Liberals and Democrats for Europe,3597.0,443.0,194.0,1725.0,0.780885517597198,0.893102869608995,-0.097513310611248,0.33324322104454,0.0,0.0,0.0,SAVISAAR-TOOMAST,Vilja,vilja_savisaar-toomast
574,"SCHAAKE, Marietje",575,"SCHAAKE, Marietje",Netherlands,Democraten 66,Group of the Alliance of Liberals and Democrats for Europe,3598.0,448.0,236.0,1685.0,0.7634514570236209,0.8853695324283559,-0.103764869272709,0.41906580328941295,0.0,0.0,0.0,SCHAAKE,Marietje,marietje_schaake
575,"SCHALDEMOSE, Christel",576,"SCHALDEMOSE, Christel",Denmark,Socialdemokratiet,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3794.0,410.0,259.0,1449.0,0.7474168539047241,0.8868403247631941,-0.19539150595665,0.340108096599579,0.0,0.0,0.0,SCHALDEMOSE,Christel,christel_schaldemose
576,"SCHLYTER, Carl",577,"SCHLYTER, Carl",Sweden,Miljöpartiet de gröna,Group of the Greens/European Free Alliance,3255.0,805.0,316.0,1316.0,0.645848870277405,0.803056921995784,-0.7930614352226261,0.609141826629639,0.0,0.0,0.0,SCHLYTER,Carl,carl_schlyter
577,"SCHMIDT, Olle",578,"SCHMIDT, Olle",Sweden,Folkpartiet liberalerna,Group of the Alliance of Liberals and Democrats for Europe,3598.0,479.0,268.0,1744.0,0.7497233748435971,0.8773197569387421,-0.088499903678894,0.433510571718216,0.0,0.0,0.0,SCHMIDT,Olle,olle_schmidt
578,"SCHMITT, Pál",579,"SCHMITT, Pál",Hungary,Independent,Group of the European People's Party (Christian Democrats),163.0,7.0,6.0,154.0,0.9020158648490909,0.9606060606060609,0.0228447522968054,-0.999739050865173,0.0,0.0,0.0,SCHMITT,Pál,pál_schmitt
579,"SCHNELLHARDT, Horst",580,"SCHNELLHARDT, Horst",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3570.0,171.0,80.0,2217.0,0.8821514844894409,0.9584299436899641,-0.014004741795361,-0.9107725024223331,0.0,0.0,0.0,SCHNELLHARDT,Horst,horst_schnellhardt
580,"SCHNIEBER-JASTRAM, Birgit",581,"SCHNIEBER-JASTRAM, Birgit",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3326.0,142.0,101.0,1942.0,0.886786758899689,0.955906369080022,-0.0221374668180943,-0.921150624752045,0.0,0.0,0.0,SCHNIEBER-JASTRAM,Birgit,birgit_schnieber-jastram
581,"SCHOLZ, Helmut",582,"SCHOLZ, Helmut",Germany,DIE LINKE.,Confederal Group of the European United Left - Nordic Green Left,3227.0,660.0,337.0,1206.0,0.706119477748871,0.8163904235727439,-0.773352086544037,0.0115702729672194,0.0,0.0,0.0,SCHOLZ,Helmut,helmut_scholz
582,"SCHÖPFLIN, György",583,"SCHÖPFLIN, György",Hungary,Fidesz-Magyar Polgári Szövetség-Keresztény Demokrata Néppárt,Group of the European People's Party (Christian Democrats),3623.0,186.0,108.0,2205.0,0.86777538061142,0.951976478275073,-0.0191996302455664,-0.9023368954658509,0.0,0.0,0.0,SCHÖPFLIN,György,györgy_schöpflin
583,"SCHROEDTER, Elisabeth",584,"SCHROEDTER, Elisabeth",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,4065.0,243.0,157.0,1602.0,0.8434049487113949,0.9340695566177679,-0.380097031593323,0.820227324962616,0.0,0.0,0.0,SCHROEDTER,Elisabeth,elisabeth_schroedter
584,"SCHULZ, Martin",585,"SCHULZ, Martin",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1255.0,29.0,34.0,555.0,0.887885093688965,0.966364121729845,-0.19728483259677898,-0.222020670771599,0.0,0.0,0.0,SCHULZ,Martin,martin_schulz
585,"SCHULZ, Werner",586,"SCHULZ, Werner",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,3877.0,230.0,166.0,1497.0,0.837721586227417,0.9313691507798959,-0.37303185462951705,0.8267143368721009,0.0,0.0,0.0,SCHULZ,Werner,werner_schulz
586,"SCHWAB, Andreas",587,"SCHWAB, Andreas",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3539.0,145.0,131.0,2158.0,0.871513426303864,0.953792064289302,-0.0141362920403481,-0.911639630794525,0.0,0.0,0.0,SCHWAB,Andreas,andreas_schwab
587,"SCICLUNA, Edward",588,"SCICLUNA, Edward",Malta,Partit Laburista,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1700.0,94.0,91.0,754.0,0.8277379870414731,0.929897688518378,-0.186668127775192,-0.235688030719757,0.0,0.0,0.0,SCICLUNA,Edward,edward_scicluna
588,"SCOTTÀ, Giancarlo",589,"SCOTTÀ, Giancarlo",Italy,Lega Nord,Europe of freedom and democracy Group,1965.0,667.0,786.0,1457.0,0.502368867397308,0.701948717948718,0.0676604509353638,0.40788894891738897,0.0,0.0,0.0,SCOTTÀ,Giancarlo,giancarlo_scottà
589,"SCURRIA, Marco",590,"SCURRIA, Marco",Italy,Fratelli d'Italia - Alleanza Nazionale,Group of the European People's Party (Christian Democrats),3125.0,115.0,132.0,1838.0,0.87363213300705,0.952591170825336,-0.0173560287803411,-0.909860491752625,0.0,0.0,0.0,SCURRIA,Marco,marco_scurria
